"","ACME","ADAX","ALTU","APAC","ARNE","BEAV","BESS","BIXB","BLAC","BOIS","BOWL","BREC","BRIS","BUFF","BURB","BURN","BUTL","BYAR","CAMA","CENT","CHAN","CHER","CHEY","CHIC","CLAY","CLOU","COOK","COPA","DURA","ELRE","ERIC","EUFA","FAIR","FORA","FREE","FTCB","GOOD","GUTH","HASK","HINT","HOBA","HOLL","HOOK","HUGO","IDAB","JAYX","KENT","KETC","LAHO","LANE","MADI","MANG","MARE","MAYR","MCAL","MEDF","MEDI","MIAM","MINC","MTHE","NEWK","NINN","NOWA","OILT","OKEM","OKMU","PAUL","PAWN","PERK","PRYO","PUTN","REDR","RETR","RING","SALL","SEIL","SHAW","SKIA","SLAP","SPEN","STIG","STIL","STUA","SULP","TAHL","TALI","TIPT","TISH","VINI","WASH","WATO","WAUR","WEAT","WEST","WILB","WIST","WOOD","WYNO"
"NINN",0.966652365492231,0.915601641106606,0.881100137239597,0.967236684805537,0.852486764675271,0.784453822790958,0.916239104303375,0.856654804936583,0.847077603724638,0.726341503872043,0.912627906350101,0.889352820785793,0.887897420019421,0.807249555114058,0.858761155517623,0.891156586261623,0.885659575922869,0.934187174239409,0.874570741852914,0.886948653342238,0.904717527817846,0.857930612034372,0.867836561707539,0.973188332489037,0.80024318322271,0.803586605581576,0.802268487311371,0.824219959183746,0.855878432045469,0.942685657442174,0.87041197547936,0.838071228943855,0.842991505813319,0.834051576618301,0.837804668221202,0.950612999439708,0.737204779347747,0.927951372630876,0.852876715763395,0.935536526674666,0.925436410234177,0.883414822582538,0.767059448783815,0.81867136908112,0.773315083429832,0.789206234977015,0.706034616417089,0.90206833698922,0.886102273093578,0.853962156707499,0.892613825138636,0.911207027995062,0.90634906885768,0.809932019961664,0.864126108131031,0.860084066376779,0.947737878693016,0.782366389413896,0.964466290333039,0.754186970676841,0.850397748875327,1,0.81505651880613,0.888808000409062,0.883446102308552,0.858363194968007,0.941943588533725,0.873379543789278,0.908575442836383,0.81985044794998,0.884596760422268,0.885023878547295,0.900831108459238,0.923681282215459,0.80143788335793,0.852588887953215,0.931471973073867,0.851728063334868,0.778051963893546,0.929722318488519,0.825324792542254,0.901851086919953,0.878472505326619,0.922615901369293,0.808912923307079,0.801261521826373,0.913058356231775,0.864030485198639,0.796161799532989,0.950504107289759,0.913532082673323,0.93325501023898,0.925994579966284,0.757963853919743,0.827090279796972,0.799444419385012,0.842931146066457,0.853255867803928
"NOWA",0.815931450903744,0.850932218203899,0.727263170654836,0.810112098540052,0.764734206192983,0.74775477177174,0.789858512029178,0.937926329592817,0.889712490704749,0.689924664764385,0.871015921560965,0.883667755848047,0.921779061069048,0.769847168457397,0.929035252634097,0.775297245668932,0.77229458593443,0.845590312182916,0.786653605775833,0.837863240855451,0.895225494397878,0.842850884198821,0.756131383976954,0.828951981128442,0.808242744465623,0.799580784719982,0.894670958669873,0.972864877146074,0.792415558094494,0.844731951790169,0.744678050430443,0.874602693407916,0.796990227618504,0.941224044918141,0.80050230920892,0.807882220511237,0.69078483259353,0.888969450632513,0.925870290254088,0.820728288379515,0.776783336678148,0.735534171446696,0.72812766737263,0.792675326470411,0.771064321345083,0.935979714883028,0.681847881842397,0.764943480640839,0.85619214015286,0.81643748869878,0.795410467387656,0.760238052216633,0.907037266830455,0.795744775684217,0.858133882310074,0.872180856733976,0.782260724594749,0.954042024226404,0.839135908469353,0.772834087030416,0.925756417754914,0.81505651880613,1,0.934882581576844,0.889927217495407,0.905024734425746,0.836873606089538,0.928975616277385,0.909152827781602,0.959515020848903,0.78926198150763,0.914169314032206,0.760050248115655,0.79306814703222,0.877008195606803,0.789905254958545,0.880105711733851,0.963504799780729,0.728370978124376,0.867111000410904,0.871503325697509,0.913372667274206,0.856944475363257,0.830260037457553,0.920657868814396,0.828048728305994,0.756064520886034,0.787769084076454,0.962362389898703,0.829211679047449,0.827441691531224,0.78275604823065,0.808717615519058,0.869033939040586,0.843565220812275,0.843309656036001,0.791470217210531,0.952929295086522
"OILT",0.887130540517272,0.916043918243863,0.798412656338591,0.883707300513569,0.819682325428719,0.782473504891234,0.860984286566427,0.963066937644469,0.916894096693609,0.71726783037036,0.93694715134518,0.927793301739653,0.976764672399027,0.808597926508977,0.950321779061097,0.841081549033599,0.83645738620022,0.915743197562781,0.844895159578346,0.895390724844734,0.962847634483205,0.880430322517155,0.816934911290598,0.904552712913524,0.84306323806688,0.832361694410735,0.900912534277683,0.942507933013351,0.844961998837403,0.91402622009557,0.80862619185189,0.911330586075759,0.852093338120463,0.939097400437378,0.843720640110914,0.879419896174102,0.72352393364747,0.95375758267519,0.948158102504753,0.892570972008865,0.847110895335919,0.800451230247832,0.758929399594878,0.831766864136037,0.798127863553772,0.908236751836932,0.702383518462637,0.836669923106901,0.907285094276645,0.866409305736055,0.85831992846777,0.829040400507701,0.964035766276626,0.83014850056519,0.90536968505907,0.907009883770498,0.854859562961373,0.904552048372819,0.912551250163924,0.794572452007316,0.936897743460399,0.888808000409062,0.934882581576844,1,0.947388553881171,0.942507005980022,0.90830338860867,0.966330086720686,0.974956218118274,0.941070518058234,0.853478432485651,0.957309536751841,0.82551883902897,0.861315924533321,0.888148072116179,0.841133533150966,0.952841288561847,0.968707036597337,0.771126046237026,0.937902115192337,0.900532251299875,0.969203639484823,0.911398828040853,0.897602017724296,0.917971324685512,0.853572543155396,0.823755429938245,0.847685863126002,0.92096970251083,0.901064937300973,0.890160770248491,0.854261541609303,0.878827419382307,0.85542041069295,0.878740217735341,0.864563937443923,0.837123567041948,0.963251160678687
"OKEM",0.886633812269086,0.946530624030193,0.787150419683335,0.87748060514611,0.783894325962031,0.743076562442691,0.833890771790971,0.947480530880564,0.855908922554243,0.688733426792643,0.958835710926539,0.877233413589563,0.960940906038395,0.768376588118648,0.896026408909478,0.869276428593058,0.804431655567614,0.937284648932297,0.808862535302405,0.935576212713154,0.944564662421346,0.828661242732888,0.786604612674462,0.900949122450914,0.895739143287816,0.87757717429676,0.91283494568019,0.889341854967001,0.886559480043356,0.885896533684537,0.783273705856605,0.937474629893376,0.805007743266484,0.878964547721435,0.797404244269404,0.866027284962769,0.690310545759552,0.917029456738234,0.950464485968801,0.863142908211221,0.828978222715674,0.784963106568728,0.722995609922437,0.874911216062068,0.83676983757747,0.885538157460187,0.674429140800563,0.845511865191605,0.857892296098012,0.912462015038465,0.893963889397609,0.811133527189924,0.919474863673777,0.78131397948535,0.943518816699141,0.851455073142212,0.849834926833627,0.870956036163764,0.898726058041116,0.836670520235723,0.875823491629652,0.883446102308552,0.889927217495407,0.947388553881171,1,0.954447898242058,0.925691559632934,0.912976918202458,0.930697638779885,0.916634391354756,0.814506230278894,0.902510417190421,0.804216340133563,0.880634815262596,0.907723525692981,0.80139148491025,0.956768934510625,0.924502970216495,0.73212465947066,0.921256181712702,0.925994400026926,0.920872952881561,0.94863133795737,0.928559008917167,0.917928639304082,0.891114259347253,0.814946481893337,0.882851064783967,0.885232651794648,0.907182433186264,0.852266734618317,0.864654709272147,0.84816395285079,0.861177117177613,0.912801003411478,0.895187680800047,0.794949045385265,0.909517945532919
"OKMU",0.860932408004452,0.923838256908252,0.764838708764914,0.849555756682705,0.770169422893626,0.739082783607084,0.81168393817356,0.956997813581947,0.852828979279197,0.686883231077252,0.939674345923487,0.867365553462205,0.957045967375539,0.760381253479561,0.891088141205315,0.844412109990782,0.785727991685716,0.911492461396035,0.792083962228721,0.917442886347885,0.933346058620415,0.819442244346409,0.770232254295641,0.871794576323385,0.879218611617417,0.869837691215143,0.930434493689934,0.900012990945696,0.866657005098905,0.864728596907616,0.762278247249949,0.939573068231414,0.790800674158378,0.885100640773927,0.78759194500879,0.839242654049732,0.687278179087926,0.901085130025665,0.963835939207053,0.841883124527936,0.806480004302527,0.76507207090596,0.721314430895591,0.865630267171971,0.831625345365684,0.907495494925061,0.672005690041562,0.818024284366887,0.846377451391138,0.89426827303992,0.87114998970897,0.789870440121978,0.907715567304268,0.776783654581435,0.934696382020809,0.840297469781033,0.824731962490641,0.891384256416754,0.873586010105106,0.833551592689484,0.875948733439424,0.858363194968007,0.905024734425746,0.942507005980022,0.954447898242058,1,0.90047409028541,0.909035640130219,0.917754816822192,0.932999665376239,0.796582102308129,0.896230647070305,0.782520730484541,0.854881078512258,0.923374387735954,0.786367069080628,0.931624802542432,0.933300014687369,0.725777305278832,0.891159047528961,0.933215930795717,0.913393422246743,0.934500990986929,0.900711298762444,0.935643354525915,0.892816917681962,0.794703067402456,0.874559720082455,0.89956710106647,0.882421043375168,0.834462758710148,0.83805695798957,0.828187128861027,0.877081037957786,0.913898041655557,0.901898191603331,0.785854865486624,0.915058843734754
"PAUL",0.952054060600589,0.969590172422832,0.855477443810622,0.937758113788772,0.816130209646524,0.760785465958549,0.880380013895415,0.890310687326253,0.845109147744779,0.708471909630678,0.958038828576441,0.876087571536864,0.916506289451206,0.779907496172323,0.862504380102872,0.936439189303762,0.847593239618692,0.982331415543758,0.840697218356199,0.949294832402025,0.929105683758708,0.83555814513533,0.831947920948439,0.952332669445712,0.86155422011394,0.863480885401616,0.851466630116108,0.841373343903545,0.91573313088612,0.920572934137743,0.836426325538558,0.894281974369424,0.820415199904628,0.844429784173262,0.810472865710009,0.917576767101066,0.71368275778281,0.922307504847998,0.893797946434631,0.907520938016644,0.889755104993623,0.849074660629453,0.742966259938409,0.876576289908787,0.832244770960793,0.825453013888996,0.690370709809954,0.915190713550645,0.865886467275957,0.918094821749069,0.94634507315917,0.875618099518059,0.907007049978613,0.793062682268219,0.923142012091859,0.844658598270426,0.922172904708917,0.810921459718298,0.944710891553005,0.813031141124098,0.850976668855236,0.941943588533725,0.836873606089538,0.90830338860867,0.925691559632934,0.90047409028541,1,0.880745803914256,0.914537460765681,0.854678625464159,0.850582189578166,0.886509521628945,0.860164247515031,0.9538031773972,0.852916474795794,0.823927807475754,0.955969313905987,0.874454214215261,0.750688823205997,0.928983760261408,0.879022188696732,0.904860777515578,0.937022459110137,0.978578205713389,0.852345437642981,0.862219910510227,0.887225719807839,0.923094812501318,0.823573718484336,0.960865805420919,0.883531294037054,0.946242425672754,0.893106743737414,0.799046777660088,0.886425838518444,0.854585542684877,0.814952295855801,0.868558179658874
"PAWN",0.8720768022335,0.886510386709729,0.787031769877444,0.872416665915654,0.82615045649305,0.789777638404849,0.859176777875096,0.93305671659071,0.9364061726182,0.716190761522728,0.905047513122496,0.945939048284977,0.94574743031852,0.820657321858977,0.968356152393939,0.815063775811718,0.839253651450146,0.888936721858636,0.853361820908353,0.863341231399319,0.935656852241239,0.900852908811432,0.819086008972964,0.888422341483298,0.806952213947639,0.798472325647497,0.863814383206434,0.946407942664578,0.811574296203263,0.910309555990863,0.803784009707762,0.872288995087541,0.86183669569342,0.952725379331039,0.857645665987967,0.873620742392749,0.724773067260715,0.949617377545905,0.915370438463852,0.888542677593136,0.842804910980675,0.795847873648401,0.761834424370636,0.798598575707764,0.762738913684233,0.88384250556488,0.69958258743971,0.813737610898441,0.922355123416937,0.83082897849142,0.828702959605386,0.823137212297715,0.96545179084663,0.843322505540516,0.868527378827694,0.927833738199761,0.846156070650369,0.891043806100108,0.902255456998327,0.761553626815192,0.958322572723495,0.873379543789278,0.928975616277385,0.966330086720686,0.912976918202458,0.909035640130219,0.880745803914256,1,0.96588928281731,0.917136738863529,0.859852949001371,0.971756658601829,0.821977231020141,0.839712287547804,0.852070911459315,0.851922154043707,0.92705702484265,0.959440127363002,0.777358132256613,0.921905065119893,0.859386689572274,0.970905982772256,0.87623905331735,0.86898851077761,0.884987499215328,0.818794436811469,0.815262618026076,0.818487728778746,0.907294714148649,0.881713678654049,0.894370746072866,0.833782598755145,0.878174560348111,0.839861527861837,0.839969887334762,0.824743283567628,0.848707203361609,0.96714470134272
"PERK",0.903731791889833,0.910462605750587,0.822102507775414,0.905757551425324,0.844924508986516,0.798635447671074,0.887890234125752,0.936042975486691,0.927371930408038,0.729209999930234,0.931765164881833,0.950299411253786,0.95710013470502,0.829688923457749,0.952570287524917,0.848000183955453,0.86583991893465,0.91841903736154,0.872964226122097,0.885283597097006,0.96024208072019,0.904120575522208,0.839263533931168,0.923086857844117,0.821077166563205,0.814229206809329,0.864852019954423,0.923134265623505,0.838856191987478,0.940398747538236,0.833371086456254,0.888683178288979,0.877623200398992,0.934818358267034,0.86705418187251,0.904834348953272,0.740095229844541,0.976006755824599,0.920639197855062,0.920523884266418,0.871906499721797,0.826897124927529,0.773439247503817,0.81813378108197,0.781797697442783,0.875544160351808,0.711573220483693,0.845808020296927,0.933577547858718,0.853441786201632,0.860443854241741,0.854270160284998,0.98260421986265,0.851954478490996,0.886020334026654,0.925989206306442,0.880030136647577,0.874498786813393,0.936587072070883,0.77289465816236,0.941548586490342,0.908575442836383,0.909152827781602,0.974956218118274,0.930697638779885,0.917754816822192,0.914537460765681,0.96588928281731,1,0.909083628728239,0.883826569496643,0.971239132232267,0.855525462284702,0.870062304631645,0.856247985386202,0.870199085211191,0.954951725206968,0.945696014823449,0.788759287758253,0.951878174966688,0.872858201289844,0.985988163845211,0.896115156461338,0.898252488324556,0.881968969750358,0.828947866035888,0.8471702436834,0.844790417805659,0.89298461613246,0.913930096975637,0.920563312790982,0.869217705536415,0.906993102850762,0.823357164756124,0.855759666142229,0.837148018081214,0.862322398584482,0.950295697939049
"PRYO",0.822275745138478,0.873112232005172,0.733918827529073,0.814631539197168,0.753949546570626,0.736048318178783,0.785852839849956,0.961439726884062,0.8662538201515,0.685452777530811,0.893875633350782,0.867393757297077,0.936315566620412,0.755379083985765,0.911331815987679,0.7947433984199,0.765631421291813,0.864260585121516,0.775252733800001,0.869138811529875,0.90669116497508,0.821791115795641,0.748674207527591,0.835448009800544,0.850297366589268,0.838111670880455,0.940672752161456,0.94892917434945,0.822884313824573,0.841183926174088,0.742068485410769,0.912202106773216,0.785112158220961,0.917712958483749,0.784133521182695,0.807070031550782,0.682507166882572,0.885286316554239,0.956094733465194,0.818282368825506,0.777383955511405,0.736352282267725,0.719075190461972,0.828980602564309,0.807213913411698,0.969139516918458,0.675232260636087,0.778028888393804,0.840407383637865,0.850968990591372,0.820229565885263,0.761120434242809,0.899760182411643,0.777618652860947,0.896761183704141,0.850676617246184,0.785332642223516,0.961589564430553,0.840489508549552,0.811154724874885,0.901162052638562,0.81985044794998,0.959515020848903,0.941070518058234,0.916634391354756,0.932999665376239,0.854678625464159,0.917136738863529,0.909083628728239,1,0.780309509182097,0.901425651042506,0.756365335281255,0.809122455841894,0.922336861514392,0.777865635189377,0.895226773855743,0.962495279098211,0.718914390773342,0.870718690860067,0.916209548887619,0.907477686536631,0.891349077962805,0.852267676579983,0.964226391792103,0.871321794026524,0.761769207575521,0.812919405920209,0.965258718949456,0.838225122326789,0.818201725936167,0.796522478831053,0.804416145177086,0.911898736816823,0.886436000331029,0.889150724555551,0.777293297818381,0.941157521600878
"PUTN",0.884594182600567,0.828216076135388,0.866276325490018,0.903499899346711,0.939061654767998,0.871819538608862,0.949133685401655,0.809162506574942,0.86931628597691,0.791826486299589,0.833610565174963,0.919781962052063,0.836350699976482,0.898089696953502,0.858034569860532,0.804441805064712,0.945754022168218,0.846057701334697,0.959984338139837,0.794397602646042,0.848479450255157,0.927972309381577,0.938878142126923,0.89192248608465,0.716243607867745,0.722523361924043,0.748036464610225,0.808912911727017,0.768439877557769,0.930244185407036,0.911134043841065,0.773245764912564,0.908160238084204,0.833528262060254,0.92917563350794,0.918292373248101,0.813073124420428,0.908028486813841,0.799976355668445,0.949283070788993,0.919179513194897,0.897690980086475,0.846536423064994,0.74073766622818,0.704242886537685,0.75353847284668,0.765743854574277,0.806960261190471,0.935272601278686,0.764338771404592,0.800339816383479,0.912237510523404,0.890073182096738,0.894946961297822,0.78425968456616,0.901373272760064,0.892839830965917,0.752220244451329,0.910190673216486,0.682359927500799,0.86455751847118,0.884596760422268,0.78926198150763,0.853478432485651,0.814506230278894,0.796582102308129,0.850582189578166,0.859852949001371,0.883826569496643,0.780309509182097,1,0.889273340389591,0.917286707691081,0.834035062921493,0.739784079701139,0.941669287373077,0.864764800041094,0.824114077344663,0.861629124187676,0.878944884333041,0.75951760660369,0.889132612300166,0.796246030827416,0.829045659012926,0.758024672243131,0.729203401746837,0.882903240061789,0.773281966121828,0.767634403410135,0.862731368513802,0.959767945211944,0.850679189574205,0.957117491540901,0.710079041520961,0.756058621176261,0.732488158236893,0.939255159630618,0.836676391315698
"REDR",0.88424359898154,0.881048939503232,0.808458084130477,0.886553208894868,0.858505877894884,0.819632610934093,0.884954525478589,0.920896684856433,0.951569326741285,0.742721709429537,0.90024360177124,0.970031798485883,0.93539660356611,0.851262207073118,0.967766017694162,0.820203182926871,0.868499757057938,0.890906078003699,0.883363012368069,0.85538050462607,0.932752358605906,0.930480218703708,0.847510057290796,0.900510379592284,0.79449956055712,0.788917679726477,0.848223938303553,0.934605775854967,0.809884756425686,0.931633727469117,0.833732191964075,0.862223986800986,0.893348835495915,0.948588379503366,0.888626750740224,0.891530629071495,0.754491947247416,0.96394208935223,0.902466138833923,0.913614499316654,0.863823050130164,0.821795698333685,0.791099496328891,0.791856959987042,0.759632922815659,0.86898697480293,0.724560846424799,0.82171904330921,0.949713810421368,0.823532020896345,0.828532448743486,0.846179438690778,0.975056423251918,0.872551748296801,0.859255057425292,0.950091490058692,0.863017308182333,0.876366199896637,0.916889354549916,0.753262496352279,0.964513343470228,0.885023878547295,0.914169314032206,0.957309536751841,0.902510417190421,0.896230647070305,0.886509521628945,0.971756658601829,0.971239132232267,0.901425651042506,0.889273340389591,1,0.849558328744618,0.844717120321814,0.837102366949184,0.885365290956566,0.926106763432181,0.943705614372924,0.806904426136942,0.929331915226256,0.849102192074013,0.97984909996535,0.867283691116407,0.869172776590142,0.868318844812401,0.805976662519904,0.836057546246357,0.817084395928847,0.892866045425289,0.888645589137007,0.923455849160673,0.845211371700323,0.903067007090205,0.812923346708554,0.832351881837816,0.815165306899355,0.882043874987344,0.954272789207861
"RETR",0.905866624579792,0.82853231987631,0.913022928237596,0.926278398716607,0.917005860403019,0.836655692568422,0.958258456824944,0.786229618070952,0.826928526941156,0.783552606246587,0.828079595201206,0.873149243671848,0.81715119074237,0.850246106145802,0.818166094897147,0.825961384021482,0.959241188312488,0.850564402607172,0.92474783260922,0.801744856586118,0.833177470529804,0.874772436287111,0.931335754233454,0.903789260191993,0.719582592473505,0.72465870187886,0.731268996440716,0.773049818524158,0.78094730562453,0.918009699293425,0.946106507746413,0.762331233213683,0.863289512165735,0.790848548701946,0.876948849902001,0.934561894964498,0.79729210351727,0.88250660287211,0.78111156298299,0.938908838050375,0.95710590088501,0.948174956758575,0.821709494663003,0.743293292029825,0.709427912178177,0.729634273622185,0.761746378168225,0.830279932229388,0.888272966977287,0.771236915077967,0.818183294281165,0.962225274908469,0.859289630230779,0.846645186473881,0.780926384694484,0.851295077106671,0.927752251283955,0.725303995717832,0.912302085967138,0.680288812583284,0.819186279091643,0.900831108459238,0.760050248115655,0.82551883902897,0.804216340133563,0.782520730484541,0.860164247515031,0.821977231020141,0.855525462284702,0.756365335281255,0.917286707691081,0.849558328744618,1,0.85841228326156,0.727046245379549,0.917726059316607,0.8536294081579,0.793693044014143,0.826983372791834,0.863885418910885,0.748525408647995,0.856852929100289,0.795212130723985,0.83898204582532,0.740866952036693,0.722196856468497,0.931796261392553,0.784458182519564,0.740299701417802,0.868187334325466,0.927501649694319,0.884152588625018,0.950678329563972,0.684331019469962,0.751027557411268,0.726725250029763,0.892815759777866,0.800810449112297
"RING",0.93867718976648,0.933765207455246,0.868900543925852,0.929004054528271,0.808684091769004,0.748512380416698,0.871207339472472,0.842208946664641,0.807277290254419,0.706398622157411,0.911370673886236,0.842826122072059,0.868631173376814,0.763501462405342,0.822096646035826,0.953916321749649,0.840459089172522,0.942585349051522,0.828697129789259,0.918241375029515,0.877625900045098,0.807942538636469,0.827000559412694,0.926959529591703,0.83128541092805,0.843676653394253,0.809829732004495,0.796398951096569,0.911203060677968,0.893602979201527,0.831762739313324,0.851336031480255,0.79146163531422,0.801161751469113,0.792225477242694,0.905445311399075,0.713700689229987,0.883823660622566,0.848355176474016,0.886586256735158,0.88774353788547,0.861785005662005,0.736833308106299,0.86527948883646,0.815238521892781,0.78003478094476,0.685038425461173,0.912939962959373,0.835443706701292,0.897987250048816,0.949886911440361,0.881878562600199,0.864857388738576,0.766526887190908,0.888441755410642,0.812795527728574,0.922591537538571,0.767091699430852,0.91956856431502,0.789883501966727,0.810970153806441,0.923681282215459,0.79306814703222,0.861315924533321,0.880634815262596,0.854881078512258,0.9538031773972,0.839712287547804,0.870062304631645,0.809122455841894,0.834035062921493,0.844717120321814,0.85841228326156,1,0.813200149783653,0.805699622868844,0.912012840827744,0.829233484506924,0.744230591291618,0.8903031281895,0.838379440675237,0.862871786473743,0.899711306536226,0.952163814096759,0.809372251665552,0.838098305875848,0.902701197064865,0.910892354482981,0.779721649293808,0.93044906637285,0.859793953454444,0.9705288624859,0.879925803716494,0.764935007094206,0.854272380877128,0.822611479812638,0.796949953637588,0.823741143360607
"SALL",0.807537609140168,0.884204024405672,0.714110815498469,0.793128899313047,0.716225757470397,0.697767886161329,0.750786327923499,0.923977827451541,0.797950818926264,0.656556814237007,0.892473441524004,0.809010005082109,0.903359054785037,0.709543218277739,0.836097622546996,0.812370909854832,0.727448149044336,0.865935468637814,0.735306160887295,0.89697648236564,0.872943242319844,0.763112857177961,0.716677772033646,0.813843983715764,0.905024355306425,0.899064563181192,0.970832376217561,0.863213210180551,0.862258967043473,0.804452342581923,0.709940305439815,0.929807854670703,0.7325810508143,0.835884481210828,0.732972787086289,0.778604590856978,0.649066961325868,0.840328463638215,0.938299415698428,0.783579994664566,0.750532024488129,0.712999174172461,0.682661006105207,0.883705856029801,0.867467623257804,0.915716932404726,0.645176784076816,0.770420193030507,0.786685523982499,0.895347580503077,0.845258199453656,0.735184773623999,0.845697161220936,0.72394803502595,0.9341478853093,0.783052218260212,0.766868951344067,0.889062956852824,0.812135248125279,0.877295767564929,0.824049251215578,0.80143788335793,0.877008195606803,0.888148072116179,0.907723525692981,0.923374387735954,0.852916474795794,0.852070911459315,0.856247985386202,0.922336861514392,0.739784079701139,0.837102366949184,0.727046245379549,0.813200149783653,1,0.73099217482949,0.873697388241758,0.89082788850256,0.679827588181972,0.838345912001874,0.960586183079849,0.851651689422459,0.919366201700927,0.862559037696415,0.950290675170086,0.93505621960852,0.743336044088485,0.8348930313712,0.884477987812626,0.826101938008887,0.775137675353208,0.793626589071289,0.769006604749127,0.910400632443508,0.940440710321596,0.954953842215679,0.731602067173032,0.864948454490576
"SEIL",0.859493384247143,0.802853775838062,0.841562760469663,0.875048009546901,0.942908516056158,0.887331342361849,0.923793388348676,0.799885603876407,0.870449397477572,0.803164114094896,0.812422021136456,0.91706310899531,0.824094383843695,0.915900751237965,0.855257020552643,0.776067893889849,0.947641631487422,0.821488334120834,0.958312070643097,0.77549307261159,0.833404943248973,0.939698921079469,0.91971814690548,0.865987423605776,0.702093753070512,0.702759571485702,0.73933904355226,0.810726914313416,0.744286019153587,0.909692108246401,0.900948067030267,0.759204527078631,0.922278652793485,0.831174705789532,0.944075184944404,0.891198383630543,0.825500301333802,0.892904119028951,0.790374902201185,0.921945121643179,0.893772386609708,0.876540034345721,0.856004068736302,0.717682217350296,0.68822635088095,0.754558844617489,0.781353819566734,0.784182563758069,0.935051125597687,0.743577996358578,0.774062313452983,0.890117393303876,0.878860949983598,0.914141549459117,0.766419830916425,0.912973710668262,0.865693740092773,0.755889409092458,0.884365835528847,0.666975142396304,0.867045285464737,0.852588887953215,0.789905254958545,0.841133533150966,0.80139148491025,0.786367069080628,0.823927807475754,0.851922154043707,0.870199085211191,0.777865635189377,0.941669287373077,0.885365290956566,0.917726059316607,0.805699622868844,0.73099217482949,1,0.844062936495673,0.821188925600426,0.873951264643733,0.857726061862162,0.745198859852318,0.878383359350178,0.777887829562346,0.801991826656646,0.754121137128735,0.711577395733274,0.861236520277986,0.749040364815771,0.768635533157159,0.833422262837658,0.944123721954178,0.821503869374437,0.930070377488237,0.69843847207896,0.7413023609971,0.720801163605497,0.955370718504225,0.832907938303374
"SHAW",0.933309356408485,0.956536946663859,0.833689420670598,0.925777884991338,0.827743793608475,0.776781408606614,0.883135748486478,0.930459543031474,0.878083773131817,0.715584722736065,0.969057524601918,0.909480125142274,0.957928007091012,0.800875871106841,0.905863691496211,0.891642515249372,0.855719138252334,0.961227957364323,0.85438262188426,0.931169022274127,0.965448315460413,0.862364383280073,0.835857195833183,0.945756138929889,0.859762839777484,0.855944369509773,0.880105951214115,0.88605036780088,0.884183820402969,0.934378677338974,0.829904416350532,0.911405517694814,0.844738388313357,0.888241589360081,0.834322618175279,0.912575702867117,0.721802758698905,0.954332898665718,0.926352855029559,0.913864888974195,0.87929677622499,0.832295960667629,0.754325552193656,0.861871976321005,0.817564575185258,0.863770289848746,0.696161973172975,0.885587714559727,0.894006412041297,0.898994575380089,0.905870477346189,0.860737429383145,0.946269334034838,0.813133850464034,0.924654686071757,0.879923670152356,0.899725785634871,0.854051491853847,0.947574948714689,0.812530953646044,0.891912957452894,0.931471973073867,0.880105711733851,0.952841288561847,0.956768934510625,0.931624802542432,0.955969313905987,0.92705702484265,0.954951725206968,0.895226773855743,0.864764800041094,0.926106763432181,0.8536294081579,0.912012840827744,0.873697388241758,0.844062936495673,1,0.920128379993234,0.768948387226696,0.960503122540754,0.8955227671988,0.944585661315783,0.936737878519057,0.945081674679401,0.886814797674107,0.863861905689646,0.863663684395506,0.890083313924164,0.868715616289589,0.949121449048662,0.899479457994754,0.904876416881146,0.899752567329882,0.832940560018402,0.889902613653248,0.865354639321021,0.834113455763017,0.913169204176485
"SKIA",0.853355703097383,0.887069713511893,0.763566535288744,0.847815463020147,0.795027142261811,0.766786580975068,0.826368028278552,0.963402083658426,0.912432571128329,0.703977434706328,0.908596410175378,0.913631334283799,0.95593818271465,0.791673630917297,0.952793197874513,0.810409475255866,0.807090149175422,0.884160261489449,0.819864591450316,0.873114669322826,0.933255446507201,0.867529301257934,0.788600364096003,0.86766064934347,0.833408983123937,0.822917955420748,0.907836485864901,0.968984996316025,0.823255503118218,0.881531909140665,0.776083588699839,0.898081139035667,0.825957426015104,0.954217347616757,0.82592526083427,0.844188575958377,0.70884532846026,0.923768866278211,0.946423906635541,0.857473387080174,0.813786242057853,0.76943162944592,0.744301480091969,0.818016634117571,0.788375135310443,0.930724781664052,0.691165708716128,0.798601003589204,0.88686947303213,0.845813331037426,0.830837387282923,0.796021193847618,0.941304876794284,0.816741863614071,0.888353792592571,0.895183018334496,0.8210070654897,0.935575875586773,0.878288275371821,0.792107767454482,0.943652426991921,0.851728063334868,0.963504799780729,0.968707036597337,0.924502970216495,0.933300014687369,0.874454214215261,0.959440127363002,0.945696014823449,0.962495279098211,0.824114077344663,0.943705614372924,0.793693044014143,0.829233484506924,0.89082788850256,0.821188925600426,0.920128379993234,1,0.752120819708838,0.903754280039653,0.891796505605777,0.947765404182282,0.890730447335772,0.867917753940283,0.930415677649348,0.847518839035672,0.791565472051829,0.82427150509374,0.94819929755592,0.867652678584307,0.862079492297522,0.819213502125937,0.846357137046491,0.874590270276153,0.866034692303057,0.860008660234918,0.818284293017293,0.978509495322746
